date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:10	47296/47296	---MCZ	200	added ('OK')	text/html	etag:W/%22b535acfd551a46b178a75194ed73fabf%22	https://www.ise.io/start/blog/third-party-risk-management-framework/	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/start/blog/third-party-risk-management-framework/index.html	(from https://www.ise.io/start/blog/2/)
12:59:10	409591/409591	---M--	200	added ('OK')	image/png	etag:%226fa7f48389455063c32908e378c087a4%22	https://www.ise.io/assets/img/start-images/blog-img/vendor-due-diligence-best-practices.png	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/blog-img/vendor-due-diligence-best-practices.png	(from https://www.ise.io/start/blog/2/)
12:59:10	723696/723696	---M--	200	added ('OK')	image/png	etag:%225f2077c3944df58852796fd85e9790f1%22	https://www.ise.io/assets/img/start-images/blog-img/third-party-risk-management-framework.png	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/blog-img/third-party-risk-management-framework.png	(from https://www.ise.io/start/blog/2/)
12:59:11	46487/46487	---MCZ	200	added ('OK')	text/html	etag:W/%2247d2bab7a2456d5e15781fc9ab346a2e%22	https://www.ise.io/start/blog/vendor-management-policy	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/start/blog/vendor-management-policy.html	(from https://www.ise.io/start/blog/2/)
12:59:11	489377/489377	---M--	200	added ('OK')	image/png	etag:%22c3d5137d0cb8cfceb1f6151ab2e58b50%22	https://www.ise.io/assets/img/start-images/blog-img/vendor-management-policies-best-practices.png	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/blog-img/vendor-management-policies-best-practices.png	(from https://www.ise.io/start/blog/2/)
12:59:12	606397/606397	---M--	200	added ('OK')	image/png	etag:%225220a7531d7808c6ca5e8f08bb710f17%22	https://www.ise.io/assets/img/start-images/blog-img/vendor-management-program-best-practices.png	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/blog-img/vendor-management-program-best-practices.png	(from https://www.ise.io/start/blog/2/)
12:59:12	481775/481775	---M--	200	added ('OK')	image/png	etag:%2250f578ea2062714b9d098e59fbf562b6%22	https://www.ise.io/assets/img/start-images/blog-img/vendor-questionnaire-tips-and-best-practices.png	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/blog-img/vendor-questionnaire-tips-and-best-practices.png	(from https://www.ise.io/start/blog/2/)
12:59:12	516364/516364	---M--	200	added ('OK')	image/png	etag:%2278a23f264e3c8ca144671b90dac25934%22	https://www.ise.io/assets/img/start-images/blog-img/risk-management-best-practices.png	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/blog-img/risk-management-best-practices.png	(from https://www.ise.io/start/blog/2/)
12:59:13	46995/46995	---MCZ	200	added ('OK')	text/html	etag:W/%22591a7db054817424623f8d47418c3e01%22	https://www.ise.io/start/blog/procurement-policy	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/start/blog/procurement-policy.html	(from https://www.ise.io/start/blog/3/)
12:59:13	593090/593090	---M--	200	added ('OK')	image/png	etag:%22600dc7418c89837e9c6ba5f3514f16e5%22	https://www.ise.io/assets/img/start-images/blog-img/procurement-policy-101.png	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/blog-img/procurement-policy-101.png	(from https://www.ise.io/start/blog/3/)
12:59:14	307081/307081	---M--	200	added ('OK')	image/png	etag:%225f6d24126184a757d49fbfd93b07d0fc%22	https://www.ise.io/assets/img/start-images/blog-img/third-party-risk-assessment-essential-steps-and-best-practices.png	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/blog-img/third-party-risk-assessment-essential-steps-and-best-practices.png	(from https://www.ise.io/start/blog/3/)
12:59:14	73913/73913	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2211e60a1e2da7d007af24ccfff9677128%22	https://www.ise.io/assets/img/start-images/Case.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/Case.svg	(from https://www.ise.io/start/success-story/)
12:59:15	141206/141206	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2232ea03707e3f6a6167d217cdf821e7b3%22	https://www.ise.io/assets/img/start-images/industry/media/Recording%20a%20movie-pana%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/industry/media/Recording%20a%20movie-pana%201.svg	(from https://www.ise.io/start/media-entertainment/)
12:59:15	76327/76327	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e701a54c74448100f84714c9df283d21%22	https://www.ise.io/assets/img/start-images/industry/media/Recording%20a%20movie-bro%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/industry/media/Recording%20a%20movie-bro%201.svg	(from https://www.ise.io/start/media-entertainment/)
12:59:16	85789/85789	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d0cd2b8934fe486694b88f0f2594ffa%22	https://www.ise.io/assets/img/start-images/industry/media/Recording%20a%20movie-rafiki%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/industry/media/Recording%20a%20movie-rafiki%201.svg	(from https://www.ise.io/start/media-entertainment/)
12:59:16	48145/48145	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2250e3f9534698191356d44891900b38f4%22	https://www.ise.io/assets/img/start-images/industry/financial/Banknote-bro%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/industry/financial/Banknote-bro%201.svg	(from https://www.ise.io/start/financial-services/)
12:59:17	145478/145478	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224a4df1643449a6d2d1db16af3b884642%22	https://www.ise.io/assets/img/start-images/industry/financial/Credit%20card-bro%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/industry/financial/Credit%20card-bro%201.svg	(from https://www.ise.io/start/financial-services/)
12:59:18	93464/93464	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223213ccfc18c7adbc5beac604ca064bbe%22	https://www.ise.io/assets/img/start-images/industry/financial/Coins-bro%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/industry/financial/Coins-bro%201.svg	(from https://www.ise.io/start/financial-services/)
12:59:18	32935/32935	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d354b5a63889191ee6e29a1dc553927%22	https://www.ise.io/assets/img/start-images/industry/consumer/Gadgets.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/industry/consumer/Gadgets.svg	(from https://www.ise.io/start/consumer-electronics/)
12:59:19	247618/247618	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f20593c2beec1f827bfb3d202c181fbe%22	https://www.ise.io/assets/img/start-images/industry/consumer/Printed%20circuit%20board-bro%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/industry/consumer/Printed%20circuit%20board-bro%201.svg	(from https://www.ise.io/start/consumer-electronics/)
12:59:19	89955/89955	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f2a9e72524b23bb4732e491e6d22e97c%22	https://www.ise.io/assets/img/start-images/industry/consumer/Preferences-bro%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/industry/consumer/Preferences-bro%201.svg	(from https://www.ise.io/start/consumer-electronics/)
12:59:19	44253/44253	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e1f13892de3c8e9c8cda9d77c151ed13%22	https://www.ise.io/assets/img/start-images/industry/insurance/Insurance-bro%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/industry/insurance/Insurance-bro%201.svg	(from https://www.ise.io/start/insurance/)
12:59:20	49754/49754	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bfb9484c9d4a46f9ad06eafa175142d6%22	https://www.ise.io/assets/img/start-images/industry/insurance/Private%20data-bro%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/industry/insurance/Private%20data-bro%201.svg	(from https://www.ise.io/start/insurance/)
12:59:20	78487/78487	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22947f649600331a2cd55b7c3b9d980f74%22	https://www.ise.io/assets/img/start-images/industry/insurance/Financial%20data-bro%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/industry/insurance/Financial%20data-bro%201.svg	(from https://www.ise.io/start/insurance/)
12:59:21	334/334	---MC-	404	error ('Not%20Found')	application/xml	date:Thu,%2031%20Aug%202023%2007:29:20%20GMT	https://www.ise.io/research/knowledge/case_studies/caching/	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/research/knowledge/case_studies/caching/index.html	(from https://www.ise.io/research/https-disk-cache-controller-browser-extensions/)
12:59:21	7402/7402	---M--	200	added ('OK')	binary/octet-stream	etag:%2283e10e8a1a7109cd7d28f7ac71097f90%22	https://www.ise.io/wp-content/themes/IndependentSecurity/download/HTTPS_Disk_Cache_Controller.xpi	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/wp-content/themes/IndependentSecurity/download/HTTPS_Disk_Cache_Controller.xpi	(from https://www.ise.io/research/https-disk-cache-controller-browser-extensions/)
12:59:21	351/351	---MC-	404	error ('Not%20Found')	application/xml	date:Thu,%2031%20Aug%202023%2007:29:21%20GMT	https://www.ise.io/research/knowledge/case_studies/caching/FirefoxExtension_check.html	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/research/knowledge/case_studies/caching/FirefoxExtension_check.html	(from https://www.ise.io/research/https-disk-cache-controller-browser-extensions/)
12:59:22	347/347	---MC-	404	error ('Not%20Found')	application/xml	date:Thu,%2031%20Aug%202023%2007:29:21%20GMT	https://www.ise.io/research/knowledge/case_studies/caching/FirefoxExtension_X.html	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/research/knowledge/case_studies/caching/FirefoxExtension_X.html	(from https://www.ise.io/research/https-disk-cache-controller-browser-extensions/)
12:59:22	5602/5602	---M--	200	added ('OK')	binary/octet-stream	etag:%22225140a09ee297b193b99785e37533da%22	https://www.ise.io/wp-content/themes/IndependentSecurity/download/ASUS_AC66U_ACSD_param.py	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/wp-content/themes/IndependentSecurity/download/ASUS_AC66U_ACSD_param.py	(from https://www.ise.io/research/soho_service_hacks/)
12:59:23	6170/6170	---MCZ	200	added ('OK')	text/plain	etag:W/%226a56817b76bbf90b05dcf5c6c7a80bc7%22	https://www.ise.io/wp-content/uploads/2017/07/trendnet_csrf.txt	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/wp-content/uploads/2017/07/trendnet_csrf.txt	(from https://www.ise.io/research/soho_service_hacks/)
12:59:24	349/349	---MC-	404	error ('Not%20Found')	application/xml	date:Thu,%2031%20Aug%202023%2007:29:23%20GMT	https://www.ise.io/research/studies-and-papers/netgear_wndr4700/netgear_wnr3500.html	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/research/studies-and-papers/netgear_wndr4700/netgear_wnr3500.html	(from https://www.ise.io/research/studies-and-papers/netgear_wndr4700/)
12:59:28	46487/46487	---MCZ	200	added ('OK')	text/html	etag:W/%2247d2bab7a2456d5e15781fc9ab346a2e%22	https://www.ise.io/start/blog/vendor-management-policy/	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/start/blog/vendor-management-policy/index.html	(from https://www.ise.io/start/blog/vendor-management-program/)
12:59:28	324627/324627	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226387f0fecc6fc4bd69be77402b536206%22	https://www.ise.io/assets/img/start-images/blog-img/Start%20VRM%20vendor%20questionnaire%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/blog-img/Start%20VRM%20vendor%20questionnaire%201.svg	(from https://www.ise.io/start/blog/third-party-risk-assessment/)
12:59:28	270239/270239	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22eb55e3689e464858f46f5624eacd600c%22	https://www.ise.io/assets/img/start-images/blog-img/Start%20VRM%20vendor%20assessment%20overview%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/blog-img/Start%20VRM%20vendor%20assessment%20overview%201.svg	(from https://www.ise.io/start/blog/third-party-risk-assessment/)
12:59:28	275122/275122	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2206ebc66234b84fb8ff792f457d8ec62c%22	https://www.ise.io/assets/img/start-images/blog-img/Start%20VRM%20remediation%20tracking%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/blog-img/Start%20VRM%20remediation%20tracking%201.svg	(from https://www.ise.io/start/blog/third-party-risk-assessment/)
12:59:31	46995/46995	---MCZ	200	added ('OK')	text/html	etag:W/%22591a7db054817424623f8d47418c3e01%22	https://www.ise.io/start/blog/procurement-policy/	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/start/blog/procurement-policy/index.html	(from https://www.ise.io/start/blog/procurement-policy)
12:59:31	218949/218949	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d077e5ee80087f8c7c4c595a74ab14bf%22	https://www.ise.io/assets/img/start-images/blog-img/Start%20VRM%20assessment%20report%201.svg	C:/My%20Web%20Sites/entrepreneurproject/www.ise.io/assets/img/start-images/blog-img/Start%20VRM%20assessment%20report%201.svg	(from https://www.ise.io/start/blog/third-party-risk-assessment/)
